EventName,StateName,CountyName,Hazard,StartDate,EndDate,Month,Quarter,Year,Duration_Days,Location,County_FIPS,Remarks,Fatalities,FatalitiesPerCapita,Fatalities_Duration,Injuries,InjuriesPerCapita,Injuries_Duration,PropertyDmg,PropertyDmg(ADJ),PropertyDmgPerCapita,PropertyDmgDuration
Hurricane 2017 Irma,FLORIDA,Sarasota, Hurricane/Tropical Storm,9/10/17,9/11/17,9,3,2017,2,,12115,NCDC_Hurricane,0,0,0,0,0,0,2730000,3295049.77,7.85,2
Hurricane 2022 Ian,FLORIDA,Sarasota, Hurricane/Tropical Storm,9/28/22,9/28/22,9,3,2022,1,,12115,NCDC_Hurricane,8,0,1,0,0,0,2000000000,2128202939,4601,1
Hurricane 2016 Matthew,FLORIDA,Seminole, Hurricane/Tropical Storm,10/7/16,10/7/16,10,4,2016,1,,12117,NCDC_Tropical Depression,1,0,1,0,0,0,15000000,18479527.59,40.56,1
Hurricane 2017 Irma,FLORIDA,Seminole, Hurricane/Tropical Storm,9/10/17,9/11/17,9,3,2017,2,,12117,NCDC_Tropical Storm,0,0,0,0,0,0,543200000,655630414.8,1418.39,2
Hurricane 2022 Ian,FLORIDA,Seminole, Flooding,9/28/22,9/30/22,9,3,2022,3,,12117,NCDC_Flood,0,0,0,0,0,0,241000000,256448454.1,535.8,3
Hurricane 2016 Matthew,FLORIDA,St. Johns, Hurricane/Tropical Storm,10/6/16,10/8/16,10,4,2016,3,,12109,NCDC_Tropical Storm,0,0,0,0,0,0,2000000000,2463937012,10485.02,3
Hurricane 2017 Irma,FLORIDA,St. Lucie, Hurricane/Tropical Storm,9/10/17,9/11/17,9,3,2017,2,,12111,NCDC_Tropical Storm,0,0,0,0,0,0,25000000,30174448.4,96.28,2
Hurricane 2017 Irma,FLORIDA,St. Lucie, Flooding,9/10/17,9/10/17,9,3,2017,1,,12111,NCDC_Flash Flood,0,0,0,0,0,0,30000000,36209338.08,115.54,1
Hurricane 2016 Matthew,FLORIDA,Sumter, Hurricane/Tropical Storm,10/7/16,10/7/16,10,4,2016,1,,12119,NCDC_Tropical Storm,0,0,0,0,0,0,35000,43118.9,0.35,1
Hurricane 2017 Irma,FLORIDA,Sumter, Hurricane/Tropical Storm,9/10/17,9/11/17,9,3,2017,2,,12119,NCDC_Tropical Storm,0,0,0,0,0,0,18880000,22787743.43,182.4,2
Hurricane 2022 Ian,FLORIDA,Sumter, Hurricane/Tropical Storm,9/28/22,9/28/22,9,3,2022,1,,12119,NCDC_Tropical Storm,0,0,0,0,0,0,250000,266025.37,1.84,1
Hurricane 2017 Irma,FLORIDA,Taylor, Hurricane/Tropical Storm,9/10/17,9/11/17,9,3,2017,2,,12123,NCDC_Tropical Storm,0,0,0,0,0,0,1500000,1810466.9,82.99,2
Hurricane 2017 Irma,FLORIDA,Taylor, Hurricane/Tropical Storm,9/10/17,9/11/17,9,3,2017,2,,12123,NCDC_Tropical Storm,0,0,0,0,0,0,1500000,1810466.9,82.99,2
Hurricane 2018 Michael,FLORIDA,Taylor, Hurricane/Tropical Storm,10/10/18,10/10/18,10,4,2018,1,,12123,NCDC_Tropical Storm,0,0,0,0,0,0,50000,59946.58,2.77,1
Hurricane 2018 Michael,FLORIDA,Taylor, Hurricane/Tropical Storm,10/10/18,10/10/18,10,4,2018,1,,12123,NCDC_Tropical Storm,0,0,0,0,0,0,50000,59946.58,2.77,1
Hurricane 2016 Matthew,FLORIDA,Volusia,Hurricane/Tropical Storm,10/6/16,10/7/16,10,4,2016,2,,12127,NCDC_Hurricane,1,0,2,0,0,0,514400000,633724599.4,1198.54,2
Hurricane 2017 Irma,FLORIDA,Volusia, Hurricane/Tropical Storm,9/10/17,9/11/17,9,3,2017,2,Volusia,12127,"Tropical Storm, F34PH",1,0,2,0,0,0,332000000,400716674.7,744.58,2
Hurricane 2022 Ian,FLORIDA,Volusia, Flooding,9/28/22,9/30/22,9,3,2022,3,Volusia,12127,Heavy Rain/Tropical System,4,0,3,0,0,0,340000000,361794499.6,624.14,3
Hurricane 2022 Ian,FLORIDA,Volusia, Coastal,9/29/22,9/29/22,9,3,2022,1,CZone: FL141-Coastal Volusia County,12127,High Surf,1,0,1,0,0,0,0,0,0,0
Hurricane 2022 Ian,FLORIDA,Volusia, Flooding,9/29/22,9/30/22,9,3,2022,2,CZone: FL141-Coastal Volusia County,12127,Storm Surge/Tide,0,0,0,0,0,0,15000000,15961522.04,27.54,2
Hurricane 2017 Irma,FLORIDA,Wakulla, Hurricane/Tropical Storm,9/10/17,9/11/17,9,3,2017,2,,12129,NCDC_Tropical Storm,0,0,0,0,0,0,1000000,1206977.94,37.6,2
Hurricane 2017 Irma,FLORIDA,Wakulla, Hurricane/Tropical Storm,9/10/17,9/11/17,9,3,2017,2,,12129,NCDC_Tropical Storm,0,0,0,0,0,0,1000000,1206977.94,37.6,2
Hurricane 2018 Michael,FLORIDA,Wakulla, Hurricane/Tropical Storm,10/10/18,10/10/18,10,4,2018,1,,12129,NCDC_Hurricane,0,0,0,0,0,0,100000000,119893159.8,3693.45,1
Hurricane 2018 Michael,FLORIDA,Wakulla, Flooding,10/10/18,10/10/18,10,4,2018,1,,12129,NCDC_Storm Surge/Tide,0,0,0,0,0,0,100000000,119893159.8,3693.45,1
Hurricane 2018 Michael,FLORIDA,Wakulla, Hurricane/Tropical Storm,10/10/18,10/10/18,10,4,2018,1,,12129,NCDC_Hurricane,0,0,0,0,0,0,100000000,119893159.8,3693.45,1
Hurricane 2017 Harvey,FLORIDA,Walton," Severe Storm/Thunder Storm, Wind",8/31/17,8/31/17,8,3,2017,1,,12131,NCDC_Thunderstorm Wind,0,0,0,0,0,0,2000,2413.96,0.04,1
Hurricane 2017 Irma,FLORIDA,Walton, Hurricane/Tropical Storm,9/10/17,9/11/17,9,3,2017,2,,12131,NCDC_Tropical Storm,0,0,0,0,0,0,5000,6034.89,0.09,2
Hurricane 2017 Irma,FLORIDA,Walton, Hurricane/Tropical Storm,9/10/17,9/11/17,9,3,2017,2,,12131,NCDC_Tropical Storm,0,0,0,0,0,0,5000,6034.89,0.09,2
Hurricane 2017 Irma,FLORIDA,Walton, Hurricane/Tropical Storm,9/10/17,9/11/17,9,3,2017,2,,12131,NCDC_Tropical Storm,0,0,0,0,0,0,5000,6034.89,0.09,2
Hurricane 2018 Michael,FLORIDA,Walton, Hurricane/Tropical Storm,10/10/18,10/10/18,10,4,2018,1,,12131,NCDC_Tropical Storm,0,0,0,0,0,0,33000,39564.74,0.55,1
Hurricane 2018 Michael,FLORIDA,Walton, Hurricane/Tropical Storm,10/10/18,10/10/18,10,4,2018,1,,12131,NCDC_Tropical Storm,0,0,0,0,0,0,33000,39564.74,0.55,1
Hurricane 2018 Michael,FLORIDA,Walton, Hurricane/Tropical Storm,10/10/18,10/10/18,10,4,2018,1,,12131,NCDC_Tropical Storm,0,0,0,0,0,0,33000,39564.74,0.55,1
Hurricane 2020 Sally,FLORIDA,Walton, Flooding,9/16/20,9/16/20,9,3,2020,1,,12131,NCDC_Flash Flood,0,0,0,0,0,0,11000000,12634159.26,166.37,1
Hurricane 2017 Irma,FLORIDA,Washington, Hurricane/Tropical Storm,9/10/17,9/11/17,9,3,2017,2,,12133,NCDC_Tropical Storm,0,0,0,0,0,0,50000,60348.9,2.45,2
Hurricane 2018 Michael,FLORIDA,Washington, Hurricane/Tropical Storm,10/10/18,10/10/18,10,4,2018,1,,12133,NCDC_Hurricane,0,0,0,0,0,0,250000000,299732899.4,12047.14,1
Hurricane 2020 Sally,FLORIDA,Washington, Flooding,9/16/20,9/16/20,9,3,2020,1,,12133,NCDC_Flash Flood,0,0,0,0,0,0,18500000,21248358.76,839.19,1
Hurricane 2017 Irma,GEORGIA,Baker, Hurricane/Tropical Storm,9/10/17,9/11/17,9,3,2017,2,,13007,NCDC_Tropical Storm,0,0,0,0,0,0,100000,120697.79,37.96,2
Hurricane 2018 Michael,GEORGIA,Baker, Hurricane/Tropical Storm,10/10/18,10/10/18,10,4,2018,1,,13007,NCDC_Hurricane,0,0,0,0,0,0,50000000,59946579.89,19387.64,1
Hurricane 2017 Irma,GEORGIA,Baldwin, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13009,NCDC_Tropical Storm,0,0,0,0,0,0,150000,181046.69,4.03,1
Hurricane 2020 Laura,GEORGIA,Baldwin, Lightning,8/28/20,8/28/20,8,3,2020,1,,13009,NCDC_Lightning,0,0,0,0,0,0,10000,11485.6,0.26,1
Hurricane 2017 Irma,GEORGIA,Banks, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13011,NCDC_Tropical Storm,0,0,0,0,0,0,150000,181046.69,9.71,1
Hurricane 2020 Delta,GEORGIA,Banks, Flooding,10/10/20,10/11/20,10,4,2020,2,,13011,NCDC_Flash Flood,0,0,0,0,0,0,30000,34456.8,1.91,2
Hurricane 2017 Irma,GEORGIA,Barrow, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13013,NCDC_Tropical Storm,0,0,0,0,0,0,75000,90523.35,1.15,1
Hurricane 2017 Irma,GEORGIA,Bartow, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13015,NCDC_Tropical Storm,0,0,0,0,0,0,50000,60348.9,0.57,1
Hurricane 2017 Irma,GEORGIA,Ben Hill, Hurricane/Tropical Storm,9/10/17,9/11/17,9,3,2017,2,,13017,NCDC_Tropical Storm,0,0,0,0,0,0,500000,603488.97,35.5,2
Hurricane 2018 Michael,GEORGIA,Ben Hill, Hurricane/Tropical Storm,10/10/18,10/10/18,10,4,2018,1,,13017,NCDC_Tropical Storm,0,0,0,0,0,0,250000,299732.9,17.86,1
Hurricane 2017 Irma,GEORGIA,Berrien, Hurricane/Tropical Storm,9/10/17,9/11/17,9,3,2017,2,,13019,NCDC_Tropical Storm,0,0,0,0,0,0,1000000,1206977.94,63.15,2
Hurricane 2018 Michael,GEORGIA,Berrien, Hurricane/Tropical Storm,10/10/18,10/10/18,10,4,2018,1,,13019,NCDC_Tropical Storm,0,0,0,0,0,0,100000,119893.16,6.23,1
Hurricane 2017 Irma,GEORGIA,Bibb, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13021,NCDC_Tropical Storm,0,0,0,0,0,0,300000,362093.38,2.37,1
Hurricane 2017 Irma,GEORGIA,Bleckley, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13023,NCDC_Tropical Storm,0,0,0,0,0,0,100000,120697.79,9.45,1
Hurricane 2017 Harvey,GEORGIA,Brooks," Severe Storm/Thunder Storm, Wind",8/31/17,8/31/17,8,3,2017,1,,13027,NCDC_Thunderstorm Wind,0,0,0,0,0,0,1000,1206.98,0.08,1
Hurricane 2017 Irma,GEORGIA,Brooks, Hurricane/Tropical Storm,9/10/17,9/11/17,9,3,2017,2,,13027,NCDC_Tropical Storm,0,0,0,0,0,0,1000000,1206977.94,77.13,2
Hurricane 2018 Michael,GEORGIA,Brooks, Hurricane/Tropical Storm,10/10/18,10/10/18,10,4,2018,1,,13027,NCDC_Tropical Storm,0,0,0,0,0,0,500000,599465.8,38.64,1
Hurricane 2017 Irma,GEORGIA,Bryan, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13029,NCDC_Tropical Depression,0,0,0,0,0,0,450000,543140.07,14.67,1
Hurricane 2017 Irma,GEORGIA,Bryan, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13029,NCDC_Tropical Storm,0,0,0,0,0,0,450000,543140.07,14.67,1
Hurricane 2016 Matthew,GEORGIA,Bulloch, Hurricane/Tropical Storm,10/8/16,10/8/16,10,4,2016,1,,13031,NCDC_Tropical Storm,1,0,1,1,0,1,0,0,0,0
Hurricane 2016 Matthew,GEORGIA,Bulloch, Hurricane/Tropical Storm,10/8/16,10/8/16,10,4,2016,1,,13031,NCDC_Tropical Storm,1,0,1,1,0,1,0,0,0,0
Hurricane 2017 Irma,GEORGIA,Bulloch, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13031,NCDC_Tropical Depression,0,0,0,0,0,0,900000,1086280.14,14.28,1
Hurricane 2017 Irma,GEORGIA,Burke, Wind,9/11/17,9/11/17,9,3,2017,1,,13033,NCDC_Strong Wind,0,0,0,0,0,0,100,120.7,0.01,1
Hurricane 2020 Sally,GEORGIA,Burke, Flooding,9/17/20,9/17/20,9,3,2020,1,,13033,NCDC_Flash Flood,0,0,0,0,0,0,25000,28714,1.17,1
Hurricane 2017 Irma,GEORGIA,Butts, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13035,NCDC_Tropical Storm,0,0,0,0,0,0,75000,90523.35,3.77,1
Hurricane 2017 Irma,GEORGIA,Calhoun, Hurricane/Tropical Storm,9/10/17,9/11/17,9,3,2017,2,,13037,NCDC_Tropical Storm,0,0,0,0,0,0,2000000,2413955.87,377.24,2
Hurricane 2018 Michael,GEORGIA,Calhoun, Hurricane/Tropical Storm,10/10/18,10/10/18,10,4,2018,1,,13037,NCDC_Hurricane,0,0,0,0,0,0,50000000,59946579.89,9437.43,1
Hurricane 2017 Irma,GEORGIA,Candler, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13043,NCDC_Tropical Depression,0,0,0,0,0,0,250000,301744.48,28.13,1
Hurricane 2017 Irma,GEORGIA,Carroll, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13045,NCDC_Tropical Storm,0,0,0,0,0,0,150000,181046.69,1.54,1
Hurricane 2017 Irma,GEORGIA,Catoosa, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,13047,NCDC_Tropical Storm,0,0,0,0,0,0,15000,18104.67,0.27,1
Hurricane 2016 Matthew,GEORGIA,Chatham, Hurricane/Tropical Storm,10/8/16,10/8/16,10,4,2016,1,,13051,NCDC_Hurricane,0,0,0,1,0,1,0,0,0,0
Hurricane 2016 Matthew,GEORGIA,Chatham, Hurricane/Tropical Storm,10/8/16,10/8/16,10,4,2016,1,,13051,NCDC_Hurricane,1,0,1,1,0,1,0,0,0,0
Hurricane 2017 Irma,GEORGIA,Chatham, Flooding,9/11/17,9/11/17,9,3,2017,1,,13051,NCDC_Storm Surge/Tide,0,0,0,0,0,0,5000000,6034889.68,20.86,1
